relative_id,timestamp,RU_IMU9_Acc_X,RU_IMU9_Acc_Y,RU_IMU9_Acc_Z,RU_IMU9_Gyro_X,RU_IMU9_Gyro_Y,RU_IMU9_Gyro_Z,RU_IMU9_Magn_X,RU_IMU9_Magn_Y,RU_IMU9_Magn_Z
147,1727262972.466264,0.028714897111058235,-0.26561281085014343,-9.564454078674316,-0.3499999940395355,-1.8899999856948853,-1.399999976158142,-29.400001525878906,-98.4000015258789,112.20000457763672
148,1727262972.4642339,0.01914326474070549,-0.31586387753486633,-9.516595840454102,-0.2800000011920929,-1.8200000524520874,-1.3300000429153442,-28.650001525878906,-97.80000305175781,112.20000457763672
149,1727262972.4898748,0.021536173298954964,-0.30629223585128784,-9.55727481842041,-0.2800000011920929,-1.8200000524520874,-1.3300000429153442,-30.600000381469727,-98.55000305175781,112.20000457763672
150,1727262972.515516,0.035893622785806656,-0.27997025847435,-9.55009651184082,-0.3499999940395355,-1.8899999856948853,-1.399999976158142,-30.150001525878906,-97.20000457763672,110.70000457763672
151,1727262972.541157,0.0023929080925881863,-0.3110780417919159,-9.535738945007324,-0.2800000011920929,-1.8899999856948853,-1.3300000429153442,-30.30000114440918,-99.00000762939453,112.35000610351562
152,1727262972.539533,0.03350071236491203,-0.2895418703556061,-9.530953407287598,-0.2800000011920929,-1.8899999856948853,-1.399999976158142,-31.80000114440918,-98.55000305175781,111.45000457763672
153,1727262972.5651739,0.0,-0.260826975107193,-9.552489280700684,-0.3499999940395355,-1.75,-1.4700000286102295,-30.450000762939453,-98.85000610351562,112.50000762939453
154,1727262972.590815,0.011964540928602219,-0.2823631465435028,-9.545310020446777,-0.2800000011920929,-1.8899999856948853,-1.399999976158142,-31.500001907348633,-97.05000305175781,112.95000457763672
155,1727262972.616456,0.03110780566930771,-0.3038993179798126,-9.569239616394043,-0.3499999940395355,-1.8899999856948853,-1.399999976158142,-31.350000381469727,-98.85000610351562,110.85000610351562
156,1727262972.629597,0.01914326474070549,-0.2703986167907715,-9.526166915893555,-0.3499999940395355,-1.8200000524520874,-1.3300000429153442,-30.000001907348633,-98.85000610351562,112.50000762939453
157,1727262972.655238,0.03828652948141098,-0.2895418703556061,-9.55009651184082,-0.3499999940395355,-1.8899999856948853,-1.4700000286102295,-30.000001907348633,-98.70000457763672,112.20000457763672
158,1727262972.680879,0.01914326474070549,-0.2823631465435028,-9.528559684753418,-0.2800000011920929,-1.8200000524520874,-1.3300000429153442,-31.350000381469727,-97.6500015258789,111.45000457763672
159,1727262972.70652,0.014357448555529118,-0.31825676560401917,-9.547703742980957,-0.21000000834465027,-1.8200000524520874,-1.3300000429153442,-32.25,-98.4000015258789,112.05000305175781
160,1727262972.7041428,0.02632198855280876,-0.26800569891929626,-9.499845504760742,-0.21000000834465027,-1.75,-1.190000057220459,-30.750001907348633,-99.75000762939453,113.4000015258789
161,1727262972.7297838,-0.011964540928602219,-0.24886244535446167,-9.533346176147461,-0.3499999940395355,-1.8899999856948853,-1.3300000429153442,-30.600000381469727,-98.4000015258789,110.85000610351562
162,1727262972.755425,0.007178724277764559,-0.27997025847435,-9.526166915893555,-0.3499999940395355,-1.8200000524520874,-1.3300000429153442,-30.30000114440918,-98.70000457763672,111.75000762939453
163,1727262972.781066,0.016750356182456017,-0.2512553632259369,-9.569239616394043,-0.3499999940395355,-1.6100000143051147,-1.3300000429153442,-30.900001525878906,-98.70000457763672,112.80000305175781
164,1727262972.7794788,-0.007178724277764559,-0.29672059416770935,-9.552489280700684,-0.3499999940395355,-1.75,-1.3300000429153442,-30.750001907348633,-96.60000610351562,113.55000305175781
165,1727262972.8051198,0.028714897111058235,-0.2919347882270813,-9.518988609313965,-0.42000001668930054,-1.8899999856948853,-1.399999976158142,-31.650001525878906,-99.1500015258789,112.95000457763672
166,1727262972.830761,0.03828652948141098,-0.3015064299106598,-9.538131713867188,-0.3499999940395355,-1.6800000667572021,-1.399999976158142,-30.150001525878906,-98.10000610351562,113.85000610351562
167,1727262972.856402,0.01914326474070549,-0.2943277060985565,-9.552489280700684,-0.42000001668930054,-1.6800000667572021,-1.3300000429153442,-30.750001907348633,-100.05000305175781,111.75000762939453
168,1727262972.854035,-0.023929081857204437,-0.2727915346622467,-9.54052448272705,-0.3499999940395355,-1.8200000524520874,-1.399999976158142,-30.150001525878906,-98.70000457763672,112.05000305175781
169,1727262972.8796759,0.06939433515071869,-0.27757734060287476,-9.514202117919922,-0.2800000011920929,-1.75,-1.399999976158142,-28.200000762939453,-99.30000305175781,112.05000305175781
170,1727262972.905317,0.011964540928602219,-0.2703986167907715,-9.526166915893555,-0.2800000011920929,-1.75,-1.3300000429153442,-31.500001907348633,-97.95000457763672,112.6500015258789
171,1727262972.930958,-0.007178724277764559,-0.2919347882270813,-9.547703742980957,-0.3499999940395355,-1.8200000524520874,-1.3300000429153442,-30.450000762939453,-97.50000762939453,113.25000762939453
172,1727262972.9888718,0.04307234659790993,-0.2632198929786682,-9.523774147033691,-0.42000001668930054,-1.8200000524520874,-1.3300000429153442,-31.05000114440918,-98.55000305175781,112.80000305175781
173,1727262973.0145128,0.0,-0.3134709596633911,-9.459165573120117,-0.3499999940395355,-1.75,-1.3300000429153442,-30.750001907348633,-97.6500015258789,112.20000457763672
174,1727262973.040154,0.014357448555529118,-0.29672059416770935,-9.578810691833496,-0.2800000011920929,-1.8200000524520874,-1.2599999904632568,-30.150001525878906,-99.00000762939453,112.80000305175781
175,1727262973.065795,0.007178724277764559,-0.30868515372276306,-9.554882049560547,-0.2800000011920929,-1.8899999856948853,-1.3300000429153442,-30.750001907348633,-96.75000762939453,111.00000762939453
176,1727262973.0191648,-0.0047858161851763725,-0.26561281085014343,-9.545310020446777,-0.42000001668930054,-1.8200000524520874,-1.399999976158142,-30.750001907348633,-97.80000305175781,111.30000305175781
177,1727262973.0448058,0.016750356182456017,-0.2895418703556061,-9.533346176147461,-0.3499999940395355,-1.8200000524520874,-1.399999976158142,-29.100000381469727,-98.85000610351562,113.10000610351562
178,1727262973.070447,0.009571632370352745,-0.2823631465435028,-9.545310020446777,-0.42000001668930054,-1.8899999856948853,-1.3300000429153442,-30.450000762939453,-98.85000610351562,112.80000305175781
179,1727262973.096088,0.047858163714408875,-0.26561281085014343,-9.552489280700684,-0.3499999940395355,-1.8200000524520874,-1.3300000429153442,-30.000001907348633,-98.25000762939453,110.85000610351562
180,1727262973.09422,0.05742979422211647,-0.30868515372276306,-9.538131713867188,-0.3499999940395355,-1.8899999856948853,-1.399999976158142,-31.500001907348633,-97.80000305175781,111.60000610351562
181,1727262973.119861,0.02632198855280876,-0.28714898228645325,-9.57402515411377,-0.3499999940395355,-1.8899999856948853,-1.399999976158142,-30.600000381469727,-99.75000762939453,111.9000015258789
182,1727262973.145502,0.03350071236491203,-0.24407662451267242,-9.523774147033691,-0.2800000011920929,-1.75,-1.3300000429153442,-30.900001525878906,-97.35000610351562,110.55000305175781
183,1727262973.171143,0.0047858161851763725,-0.3206496834754944,-9.514202117919922,-0.3499999940395355,-1.75,-1.3300000429153442,-30.30000114440918,-98.85000610351562,112.80000305175781
184,1727262973.1691859,-0.007178724277764559,-0.2727915346622467,-9.545310020446777,-0.3499999940395355,-1.75,-1.3300000429153442,-31.500001907348633,-98.70000457763672,111.45000457763672
185,1727262973.1948268,0.03110780566930771,-0.29672059416770935,-9.533346176147461,-0.2800000011920929,-1.8200000524520874,-1.3300000429153442,-30.900001525878906,-97.20000457763672,112.80000305175781
186,1727262973.220468,0.009571632370352745,-0.3134709596633911,-9.55727481842041,-0.3499999940395355,-1.75,-1.3300000429153442,-29.850000381469727,-98.10000610351562,112.80000305175781
187,1727262973.246109,0.023929081857204437,-0.27757734060287476,-9.490273475646973,-0.42000001668930054,-1.8200000524520874,-1.399999976158142,-32.10000228881836,-99.00000762939453,112.05000305175781
188,1727262973.3045418,-0.007178724277764559,-0.3110780417919159,-9.502238273620605,-0.42000001668930054,-1.8200000524520874,-1.399999976158142,-30.30000114440918,-98.85000610351562,113.4000015258789
189,1727262973.3301828,0.03110780566930771,-0.2727915346622467,-9.569239616394043,-0.3499999940395355,-1.6800000667572021,-1.3300000429153442,-30.150001525878906,-98.4000015258789,111.9000015258789
190,1727262973.355824,0.040679436177015305,-0.31586387753486633,-9.552489280700684,-0.3499999940395355,-1.75,-1.3300000429153442,-30.900001525878906,-98.4000015258789,112.50000762939453
191,1727262973.381465,0.014357448555529118,-0.27518442273139954,-9.511809349060059,-0.3499999940395355,-1.8200000524520874,-1.399999976158142,-30.150001525878906,-96.75000762939453,111.1500015258789
192,1727262973.3345559,0.03110780566930771,-0.26561281085014343,-9.57402515411377,-0.21000000834465027,-1.8200000524520874,-1.3300000429153442,-29.850000381469727,-98.4000015258789,112.35000610351562
193,1727262973.3601968,0.016750356182456017,-0.31586387753486633,-9.552489280700684,-0.2800000011920929,-1.75,-1.399999976158142,-30.600000381469727,-98.70000457763672,112.80000305175781
194,1727262973.385838,0.03828652948141098,-0.28714898228645325,-9.538131713867188,-0.42000001668930054,-1.75,-1.3300000429153442,-30.150001525878906,-98.55000305175781,109.95000457763672
195,1727262973.411479,0.0,-0.2703986167907715,-9.552489280700684,-0.49000000953674316,-1.75,-1.399999976158142,-30.900001525878906,-97.35000610351562,111.1500015258789
196,1727262973.4092069,0.014357448555529118,-0.260826975107193,-9.533346176147461,-0.42000001668930054,-1.8200000524520874,-1.3300000429153442,-31.350000381469727,-98.55000305175781,112.50000762939453
197,1727262973.4348478,0.03110780566930771,-0.28714898228645325,-9.502238273620605,-0.3499999940395355,-1.8899999856948853,-1.3300000429153442,-29.100000381469727,-98.70000457763672,111.75000762939453
198,1727262973.460489,0.01914326474070549,-0.26561281085014343,-9.542917251586914,-0.3499999940395355,-1.8899999856948853,-1.3300000429153442,-29.250001907348633,-97.6500015258789,113.10000610351562
199,1727262973.48613,0.021536173298954964,-0.2823631465435028,-9.523774147033691,-0.3499999940395355,-1.8200000524520874,-1.3300000429153442,-31.200000762939453,-99.1500015258789,112.50000762939453
200,1727262973.4843,0.021536173298954964,-0.284756064414978,-9.547703742980957,-0.3499999940395355,-1.8200000524520874,-1.2599999904632568,-30.30000114440918,-98.25000762939453,111.9000015258789
201,1727262973.5099409,0.0047858161851763725,-0.26561281085014343,-9.490273475646973,-0.3499999940395355,-1.75,-1.2599999904632568,-31.05000114440918,-99.45000457763672,111.75000762939453
202,1727262973.535582,0.0502510704100132,-0.260826975107193,-9.585989952087402,-0.3499999940395355,-1.8899999856948853,-1.3300000429153442,-30.000001907348633,-97.35000610351562,112.50000762939453
203,1727262973.561223,0.0,-0.27997025847435,-9.507023811340332,-0.3499999940395355,-1.9600000381469727,-1.399999976158142,-31.650001525878906,-97.6500015258789,111.9000015258789
204,1727262973.619598,0.03110780566930771,-0.2943277060985565,-9.547703742980957,-0.3499999940395355,-1.8899999856948853,-1.399999976158142,-31.500001907348633,-99.00000762939453,112.6500015258789
205,1727262973.6452389,0.035893622785806656,-0.28714898228645325,-9.576417922973633,-0.2800000011920929,-1.8200000524520874,-1.399999976158142,-30.000001907348633,-99.75000762939453,111.9000015258789
206,1727262973.67088,0.007178724277764559,-0.28714898228645325,-9.533346176147461,-0.3499999940395355,-1.8200000524520874,-1.3300000429153442,-31.80000114440918,-98.4000015258789,111.45000457763672
207,1727262973.696521,0.016750356182456017,-0.3038993179798126,-9.545310020446777,-0.3499999940395355,-1.75,-1.2599999904632568,-30.750001907348633,-98.4000015258789,112.6500015258789
208,1727262973.649145,0.03110780566930771,-0.2727915346622467,-9.559667587280273,-0.3499999940395355,-1.75,-1.3300000429153442,-30.30000114440918,-98.55000305175781,112.35000610351562
209,1727262973.6747859,-0.009571632370352745,-0.27997025847435,-9.576417922973633,-0.42000001668930054,-1.75,-1.2599999904632568,-30.150001525878906,-99.00000762939453,111.30000305175781
210,1727262973.700427,0.009571632370352745,-0.260826975107193,-9.521381378173828,-0.42000001668930054,-1.8200000524520874,-1.399999976158142,-30.750001907348633,-97.80000305175781,113.25000762939453
211,1727262973.726068,0.0047858161851763725,-0.2823631465435028,-9.55727481842041,-0.3499999940395355,-1.8899999856948853,-1.399999976158142,-30.30000114440918,-98.25000762939453,111.60000610351562
212,1727262973.7240298,0.040679436177015305,-0.27757734060287476,-9.554882049560547,-0.3499999940395355,-1.8200000524520874,-1.399999976158142,-30.750001907348633,-98.55000305175781,112.50000762939453
213,1727262973.7496707,0.03110780566930771,-0.24646952748298645,-9.554882049560547,-0.3499999940395355,-1.8200000524520874,-1.399999976158142,-30.900001525878906,-98.70000457763672,111.75000762939453
214,1727262973.775312,0.016750356182456017,-0.3015064299106598,-9.511809349060059,-0.3499999940395355,-1.8200000524520874,-1.3300000429153442,-29.100000381469727,-97.50000762939453,111.9000015258789
215,1727262973.800953,0.014357448555529118,-0.284756064414978,-9.55009651184082,-0.2800000011920929,-1.8899999856948853,-1.3300000429153442,-31.80000114440918,-97.35000610351562,111.30000305175781
216,1727262973.7992258,-0.0047858161851763725,-0.25604116916656494,-9.542917251586914,-0.2800000011920929,-1.8200000524520874,-1.3300000429153442,-31.950000762939453,-99.75000762939453,112.35000610351562
217,1727262973.8248668,0.028714897111058235,-0.27997025847435,-9.57402515411377,-0.42000001668930054,-1.75,-1.3300000429153442,-30.900001525878906,-96.45000457763672,111.30000305175781
218,1727262973.850508,-0.007178724277764559,-0.2919347882270813,-9.559667587280273,-0.3499999940395355,-1.8200000524520874,-1.4700000286102295,-29.250001907348633,-97.6500015258789,110.4000015258789
219,1727262973.876149,0.0047858161851763725,-0.27997025847435,-9.528559684753418,-0.3499999940395355,-1.8200000524520874,-1.399999976158142,-30.450000762939453,-98.55000305175781,112.35000610351562
220,1727262973.934758,0.0502510704100132,-0.30868515372276306,-9.562060356140137,-0.3499999940395355,-1.8200000524520874,-1.3300000429153442,-29.55000114440918,-98.4000015258789,111.60000610351562
221,1727262973.960399,0.014357448555529118,-0.3206496834754944,-9.564454078674316,-0.3499999940395355,-1.8200000524520874,-1.3300000429153442,-31.650001525878906,-99.45000457763672,111.45000457763672
222,1727262973.98604,0.016750356182456017,-0.3038993179798126,-9.545310020446777,-0.3499999940395355,-1.8200000524520874,-1.3300000429153442,-30.30000114440918,-98.10000610351562,112.50000762939453
223,1727262974.011681,0.011964540928602219,-0.27997025847435,-9.523774147033691,-0.49000000953674316,-1.8200000524520874,-1.399999976158142,-30.900001525878906,-98.55000305175781,112.05000305175781
224,1727262973.979168,-0.014357448555529118,-0.26561281085014343,-9.576417922973633,-0.3499999940395355,-1.8899999856948853,-1.399999976158142,-30.600000381469727,-98.70000457763672,112.35000610351562
225,1727262974.004809,0.0047858161851763725,-0.3110780417919159,-9.545310020446777,-0.3499999940395355,-1.8200000524520874,-1.4700000286102295,-30.30000114440918,-98.4000015258789,112.20000457763672
226,1727262974.03045,0.0023929080925881863,-0.2727915346622467,-9.535738945007324,-0.2800000011920929,-1.75,-1.399999976158142,-29.700000762939453,-98.10000610351562,111.60000610351562
227,1727262974.056091,0.01914326474070549,-0.2703986167907715,-9.533346176147461,-0.3499999940395355,-1.75,-1.3300000429153442,-30.450000762939453,-98.85000610351562,112.6500015258789
228,1727262974.039233,0.035893622785806656,-0.31586387753486633,-9.538131713867188,-0.3499999940395355,-1.75,-1.3300000429153442,-31.05000114440918,-97.50000762939453,112.50000762939453
229,1727262974.064874,0.011964540928602219,-0.29911351203918457,-9.523774147033691,-0.2800000011920929,-1.8200000524520874,-1.3300000429153442,-30.750001907348633,-99.1500015258789,111.45000457763672
230,1727262974.0905151,0.05264397710561752,-0.27997025847435,-9.523774147033691,-0.3499999940395355,-1.8200000524520874,-1.3300000429153442,-29.100000381469727,-97.6500015258789,111.9000015258789
231,1727262974.116156,0.0023929080925881863,-0.26800569891929626,-9.585989952087402,-0.42000001668930054,-1.8200000524520874,-1.3300000429153442,-31.200000762939453,-97.35000610351562,111.75000762939453
232,1727262974.1146579,0.007178724277764559,-0.284756064414978,-9.530953407287598,-0.42000001668930054,-1.8899999856948853,-1.2599999904632568,-30.000001907348633,-97.6500015258789,113.10000610351562
233,1727262974.1402988,0.03350071236491203,-0.27518442273139954,-9.55009651184082,-0.3499999940395355,-1.9600000381469727,-1.3300000429153442,-29.100000381469727,-98.10000610351562,111.75000762939453
234,1727262974.16594,0.011964540928602219,-0.29672059416770935,-9.526166915893555,-0.3499999940395355,-1.8899999856948853,-1.3300000429153442,-30.600000381469727,-98.25000762939453,112.05000305175781
235,1727262974.191581,0.009571632370352745,-0.2823631465435028,-9.547703742980957,-0.3499999940395355,-1.8200000524520874,-1.399999976158142,-30.150001525878906,-98.70000457763672,112.20000457763672
236,1727262974.249445,0.040679436177015305,-0.26800569891929626,-9.54052448272705,-0.3499999940395355,-1.8200000524520874,-1.3300000429153442,-30.600000381469727,-97.35000610351562,111.30000305175781
237,1727262974.275086,0.035893622785806656,-0.28714898228645325,-9.535738945007324,-0.3499999940395355,-1.8899999856948853,-1.3300000429153442,-31.200000762939453,-98.10000610351562,110.4000015258789
238,1727262974.3007271,0.0,-0.27757734060287476,-9.54052448272705,-0.3499999940395355,-1.8899999856948853,-1.3300000429153442,-31.05000114440918,-98.4000015258789,112.80000305175781
239,1727262974.326368,0.023929081857204437,-0.2727915346622467,-9.523774147033691,-0.2800000011920929,-1.8200000524520874,-1.399999976158142,-30.900001525878906,-98.55000305175781,112.05000305175781
240,1727262974.279197,0.0047858161851763725,-0.3110780417919159,-9.552489280700684,-0.2800000011920929,-1.8200000524520874,-1.190000057220459,-30.450000762939453,-98.55000305175781,113.4000015258789
241,1727262974.304838,0.03110780566930771,-0.28714898228645325,-9.523774147033691,-0.3499999940395355,-1.8200000524520874,-1.190000057220459,-30.30000114440918,-98.55000305175781,112.35000610351562
242,1727262974.3304791,0.0047858161851763725,-0.2416837215423584,-9.569239616394043,-0.21000000834465027,-1.8899999856948853,-1.3300000429153442,-30.450000762939453,-98.55000305175781,111.45000457763672
243,1727262974.35612,0.01914326474070549,-0.27518442273139954,-9.55727481842041,-0.2800000011920929,-1.8200000524520874,-1.399999976158142,-30.000001907348633,-100.05000305175781,111.1500015258789
244,1727262974.354662,-0.007178724277764559,-0.2823631465435028,-9.547703742980957,-0.2800000011920929,-1.75,-1.3300000429153442,-31.500001907348633,-97.6500015258789,112.20000457763672
245,1727262974.380303,0.0023929080925881863,-0.28714898228645325,-9.538131713867188,-0.2800000011920929,-1.6800000667572021,-1.3300000429153442,-30.000001907348633,-99.00000762939453,112.20000457763672
246,1727262974.405944,0.011964540928602219,-0.2823631465435028,-9.545310020446777,-0.2800000011920929,-1.75,-1.2599999904632568,-29.55000114440918,-99.30000305175781,112.05000305175781
247,1727262974.431585,0.007178724277764559,-0.260826975107193,-9.55727481842041,-0.2800000011920929,-1.8899999856948853,-1.2599999904632568,-30.30000114440918,-97.05000305175781,112.35000610351562
248,1727262974.4452808,0.01914326474070549,-0.284756064414978,-9.518988609313965,-0.3499999940395355,-1.8200000524520874,-1.190000057220459,-30.30000114440918,-97.05000305175781,111.60000610351562
249,1727262974.4709218,0.0,-0.2703986167907715,-9.533346176147461,-0.3499999940395355,-1.6800000667572021,-1.2599999904632568,-28.500001907348633,-99.45000457763672,112.6500015258789
250,1727262974.496563,0.023929081857204437,-0.31825676560401917,-9.528559684753418,-0.2800000011920929,-1.8200000524520874,-1.2599999904632568,-31.500001907348633,-99.00000762939453,112.05000305175781
251,1727262974.522204,0.02632198855280876,-0.2823631465435028,-9.588382720947266,-0.3499999940395355,-1.8200000524520874,-1.3300000429153442,-30.000001907348633,-98.25000762939453,111.75000762939453
252,1727262974.5199728,-0.01914326474070549,-0.29911351203918457,-9.55009651184082,-0.42000001668930054,-1.75,-1.3300000429153442,-29.700000762939453,-96.75000762939453,113.4000015258789
253,1727262974.5456138,-0.0023929080925881863,-0.31586387753486633,-9.576417922973633,-0.3499999940395355,-1.8899999856948853,-1.399999976158142,-30.000001907348633,-97.95000457763672,109.95000457763672
254,1727262974.571255,0.0023929080925881863,-0.2727915346622467,-9.526166915893555,-0.3499999940395355,-1.8200000524520874,-1.3300000429153442,-30.600000381469727,-98.85000610351562,111.75000762939453
255,1727262974.596896,0.05264397710561752,-0.284756064414978,-9.507023811340332,-0.3499999940395355,-1.8899999856948853,-1.2599999904632568,-30.30000114440918,-98.85000610351562,112.50000762939453
256,1727262974.5945508,0.023929081857204437,-0.27997025847435,-9.523774147033691,-0.2800000011920929,-1.8899999856948853,-1.190000057220459,-29.400001525878906,-98.55000305175781,111.9000015258789
257,1727262974.6201918,0.03110780566930771,-0.2512553632259369,-9.559667587280273,-0.3499999940395355,-1.75,-1.3300000429153442,-30.450000762939453,-97.80000305175781,111.75000762939453
258,1727262974.645833,0.007178724277764559,-0.2895418703556061,-9.56684684753418,-0.42000001668930054,-1.75,-1.3300000429153442,-30.150001525878906,-97.6500015258789,112.6500015258789
259,1727262974.671474,0.014357448555529118,-0.29911351203918457,-9.514202117919922,-0.42000001668930054,-1.8200000524520874,-1.3300000429153442,-30.600000381469727,-97.6500015258789,111.30000305175781
260,1727262974.6694129,0.023929081857204437,-0.29911351203918457,-9.516595840454102,-0.42000001668930054,-1.6800000667572021,-1.2599999904632568,-30.750001907348633,-99.45000457763672,112.80000305175781
261,1727262974.6950538,-0.007178724277764559,-0.2703986167907715,-9.55009651184082,-0.3499999940395355,-1.75,-1.2599999904632568,-30.450000762939453,-98.70000457763672,111.75000762939453
262,1727262974.720695,0.021536173298954964,-0.26800569891929626,-9.535738945007324,-0.3499999940395355,-1.6800000667572021,-1.399999976158142,-28.950000762939453,-98.85000610351562,110.4000015258789
263,1727262974.746336,0.0502510704100132,-0.2895418703556061,-9.564454078674316,-0.3499999940395355,-1.6800000667572021,-1.2599999904632568,-29.850000381469727,-99.1500015258789,113.10000610351562
264,1727262974.759404,0.03828652948141098,-0.2919347882270813,-9.514202117919922,-0.3499999940395355,-1.75,-1.190000057220459,-30.750001907348633,-98.70000457763672,110.55000305175781
265,1727262974.785045,-0.009571632370352745,-0.31586387753486633,-9.530953407287598,-0.49000000953674316,-1.8200000524520874,-1.3300000429153442,-32.10000228881836,-97.6500015258789,111.9000015258789
266,1727262974.810686,-0.03828652948141098,-0.26561281085014343,-9.533346176147461,-0.42000001668930054,-1.8200000524520874,-1.3300000429153442,-30.000001907348633,-98.70000457763672,112.95000457763672
267,1727262974.836327,-0.02632198855280876,-0.25843408703804016,-9.507023811340332,-0.3499999940395355,-1.8200000524520874,-1.3300000429153442,-30.900001525878906,-97.6500015258789,112.80000305175781
268,1727262974.8344128,-0.009571632370352745,-0.26800569891929626,-9.54052448272705,-0.3499999940395355,-1.8200000524520874,-1.3300000429153442,-29.400001525878906,-97.35000610351562,111.9000015258789
269,1727262974.8600538,0.06221561133861542,-0.2943277060985565,-9.545310020446777,-0.2800000011920929,-1.8200000524520874,-1.3300000429153442,-30.30000114440918,-98.10000610351562,111.30000305175781
270,1727262974.885695,0.01914326474070549,-0.31586387753486633,-9.535738945007324,-0.2800000011920929,-1.8200000524520874,-1.3300000429153442,-29.55000114440918,-98.4000015258789,111.60000610351562
271,1727262974.911336,0.03350071236491203,-0.29672059416770935,-9.564454078674316,-0.2800000011920929,-1.8200000524520874,-1.2599999904632568,-30.900001525878906,-96.9000015258789,111.60000610351562
272,1727262974.9098418,-0.007178724277764559,-0.31825676560401917,-9.545310020446777,-0.2800000011920929,-1.75,-1.3300000429153442,-30.150001525878906,-97.6500015258789,111.60000610351562
273,1727262974.9354827,-0.007178724277764559,-0.29911351203918457,-9.507023811340332,-0.3499999940395355,-1.8200000524520874,-1.2599999904632568,-30.600000381469727,-98.55000305175781,112.20000457763672
274,1727262974.961124,0.016750356182456017,-0.2703986167907715,-9.54052448272705,-0.3499999940395355,-1.8899999856948853,-1.399999976158142,-29.700000762939453,-98.70000457763672,112.80000305175781
275,1727262974.986765,0.023929081857204437,-0.284756064414978,-9.535738945007324,-0.42000001668930054,-1.8200000524520874,-1.399999976158142,-30.900001525878906,-97.50000762939453,110.55000305175781
276,1727262974.9842098,0.007178724277764559,-0.2727915346622467,-9.509416580200195,-0.3499999940395355,-1.75,-1.399999976158142,-29.850000381469727,-99.00000762939453,113.10000610351562
277,1727262975.0098507,0.007178724277764559,-0.28714898228645325,-9.538131713867188,-0.3499999940395355,-1.8200000524520874,-1.3300000429153442,-31.80000114440918,-99.1500015258789,112.35000610351562
278,1727262975.035492,0.040679436177015305,-0.31586387753486633,-9.552489280700684,-0.3499999940395355,-1.75,-1.2599999904632568,-29.700000762939453,-97.6500015258789,111.75000762939453
279,1727262975.061133,-0.009571632370352745,-0.2919347882270813,-9.56684684753418,-0.3499999940395355,-1.75,-1.3300000429153442,-29.55000114440918,-98.25000762939453,112.80000305175781
280,1727262975.0742738,0.023929081857204437,-0.2943277060985565,-9.530953407287598,-0.3499999940395355,-1.8200000524520874,-1.399999976158142,-30.000001907348633,-98.4000015258789,112.50000762939453
281,1727262975.0999148,0.009571632370352745,-0.26561281085014343,-9.564454078674316,-0.3499999940395355,-1.8200000524520874,-1.3300000429153442,-30.30000114440918,-99.00000762939453,112.50000762939453
282,1727262975.125556,-0.02632198855280876,-0.2703986167907715,-9.523774147033691,-0.3499999940395355,-1.8200000524520874,-1.399999976158142,-30.600000381469727,-98.70000457763672,112.6500015258789
283,1727262975.151197,0.0023929080925881863,-0.2727915346622467,-9.554882049560547,-0.3499999940395355,-1.8899999856948853,-1.3300000429153442,-30.30000114440918,-97.50000762939453,111.1500015258789
284,1727262975.1497538,0.05742979422211647,-0.29911351203918457,-9.509416580200195,-0.21000000834465027,-1.8200000524520874,-1.2599999904632568,-31.200000762939453,-99.30000305175781,110.85000610351562
285,1727262975.1753948,0.02632198855280876,-0.3110780417919159,-9.54052448272705,-0.3499999940395355,-1.8899999856948853,-1.3300000429153442,-29.850000381469727,-99.45000457763672,112.95000457763672
286,1727262975.201036,0.028714897111058235,-0.31586387753486633,-9.55727481842041,-0.3499999940395355,-1.75,-1.399999976158142,-32.10000228881836,-95.25,112.95000457763672
287,1727262975.226677,0.0047858161851763725,-0.3038993179798126,-9.542917251586914,-0.3499999940395355,-1.8899999856948853,-1.399999976158142,-30.600000381469727,-98.70000457763672,113.85000610351562
288,1727262975.224305,0.0047858161851763725,-0.27757734060287476,-9.54052448272705,-0.42000001668930054,-1.8200000524520874,-1.399999976158142,-30.30000114440918,-99.00000762939453,112.6500015258789
289,1727262975.2499459,0.028714897111058235,-0.3015064299106598,-9.518988609313965,-0.42000001668930054,-1.8200000524520874,-1.399999976158142,-30.750001907348633,-98.10000610351562,111.45000457763672
290,1727262975.275587,0.03828652948141098,-0.2919347882270813,-9.55009651184082,-0.3499999940395355,-1.8200000524520874,-1.399999976158142,-32.70000076293945,-97.80000305175781,112.50000762939453
291,1727262975.301228,0.03110780566930771,-0.25843408703804016,-9.583597183227539,-0.2800000011920929,-1.8899999856948853,-1.3300000429153442,-31.05000114440918,-99.1500015258789,112.05000305175781
292,1727262975.29931,0.014357448555529118,-0.2632198929786682,-9.530953407287598,-0.3499999940395355,-1.8200000524520874,-1.3300000429153442,-29.55000114440918,-99.1500015258789,112.20000457763672
293,1727262975.324951,0.03828652948141098,-0.2632198929786682,-9.547703742980957,-0.2800000011920929,-1.8200000524520874,-1.2599999904632568,-30.450000762939453,-99.00000762939453,113.70000457763672
294,1727262975.3505921,-0.01914326474070549,-0.29672059416770935,-9.528559684753418,-0.21000000834465027,-1.75,-1.3300000429153442,-30.30000114440918,-97.80000305175781,112.05000305175781
295,1727262975.376233,0.014357448555529118,-0.30629223585128784,-9.514202117919922,-0.2800000011920929,-1.6800000667572021,-1.4700000286102295,-31.950000762939453,-99.60000610351562,112.6500015258789
