time,RU_qw,RU_qx,RU_qy,RU_qz
1727262975.515778,0.00865719810309062,-0.6179182859811944,0.7861146473639493,-0.01121632608835997
1727262975.541419,0.005196317343829889,-0.617779860594878,0.7860754347536131,-0.02016067970961156
1727262975.5395448,0.00875528359541466,-0.6175643310527028,0.7863949391949422,-0.010983698337743654
1727262975.5651858,0.005806940644182032,-0.6173433401322935,0.7864238275423256,-0.019774815001327422
1727262975.590827,0.008944236827207994,-0.6170711135385749,0.7867887599419476,-0.01032902187307191
1727262975.616468,0.00547622529790302,-0.6169047753037814,0.7867898530633223,-0.018979891476857292
1727262975.614637,0.009070269225237208,-0.6168642721559856,0.7869563917390686,-0.009789660600519567
1727262975.640278,0.005940027071889745,-0.6171443710353167,0.7866076198677403,-0.018600907069744436
1727262975.665919,0.009473864852843156,-0.6176166693273082,0.7863663739211062,-0.009371319008751492
1727262975.69156,0.006871318657602093,-0.6182712155593056,0.7857202695813905,-0.01836156201611357
1727262975.749635,0.009925303939950194,-0.6188432130310451,0.7853993281725368,-0.009080822277759169
1727262975.775276,0.0072062879493736375,-0.6193513354785498,0.7848684240449648,-0.018263340113485432
1727262975.8009171,0.009938056170108194,-0.6196715486939547,0.7847452712315292,-0.009125023756103554
1727262975.826558,0.007110423891477089,-0.6199595030949563,0.7843841940130142,-0.01846869180240865
1727262975.779166,0.009752156732465385,-0.6201542068071351,0.7843625157979539,-0.00943922823027548
1727262975.804807,0.007102802293723416,-0.6203866710499988,0.7840355510983558,-0.01892572843973012
1727262975.8304482,0.009220429049875674,-0.6205559474450906,0.7840464890269764,-0.009818493934085093
1727262975.856089,0.007158042016622703,-0.6206904256574437,0.783782097079432,-0.01943662083381242
1727262975.854239,0.008671820921903427,-0.6207168008852265,0.7839216169774247,-0.01011686988195455
1727262975.87988,0.007962123692430937,-0.6206396604093378,0.7838062526924126,-0.019768023511871256
1727262975.9055212,0.008675064100808342,-0.6205544482921324,0.7840488577932275,-0.010213156261860173
1727262975.931162,0.008627901438416628,-0.6204830751851761,0.7839204025259038,-0.01987750560661676
1727262975.9295328,0.008969685757562143,-0.6205951977016709,0.7840105969450862,-0.010417735111048895
1727262975.9551735,0.008017888782915079,-0.6208595565858626,0.7836194833380647,-0.02023931294425351
1727262975.980815,0.008995534211923317,-0.6213113973021751,0.7834343109912183,-0.011041209552217192
1727262976.006456,0.0039447555143743524,-0.6218674844353185,0.7828726657239544,-0.01938194954823645
1727262976.0648289,0.009029410922019558,-0.6223196433338188,0.7826304850336538,-0.011236331930738724
1727262976.0904698,0.0015289056160978347,-0.6228094902313406,0.7821902989538566,-0.016862311462883157
1727262976.116111,0.009333401729929445,-0.6230229767533864,0.7820728206910412,-0.010833336783086019
1727262976.141752,0.0023268149424644628,-0.6232739305978133,0.7818122968114365,-0.017138434111723038
1727262976.094266,0.00920318220083594,-0.623218521598176,0.7819246184820121,-0.010385893612103759
1727262976.119907,0.0037248761938374563,-0.6231328334085224,0.7818927774223965,-0.018310702889236575
1727262976.145548,0.008849432859348087,-0.6228194531597014,0.7822466134424529,-0.010385184723042907
1727262976.171189,0.006955977854725553,-0.6225339569473847,0.7823118894491914,-0.01977863609940276
1727262976.1692548,0.00856272313599673,-0.6223110399199916,0.7826561013941291,-0.010250673965029466
1727262976.1948955,0.00925623916853546,-0.622176939260724,0.7825788331867195,-0.019507643033565124
1727262976.220537,0.008162071268743014,-0.6222245087809163,0.7827384745284377,-0.009514292293493036
1727262976.246178,0.009802640058331352,-0.622282850612029,0.7825147094590451,-0.01840357471471768
1727262976.244402,0.008089255152921176,-0.622476070109044,0.7825527431088769,-0.008325283505295622
1727262976.270043,0.010179393954136005,-0.6225983057737929,0.7822889939910365,-0.017078040485406842
1727262976.295684,0.00812801775853589,-0.6227363855582937,0.782356898928726,-0.0071422774894456245
1727262976.321325,0.009943916049688162,-0.6226985010444609,0.7822315418135872,-0.016171280793937017
1727262976.379227,0.007581686115096408,-0.6226031538421772,0.7824731418643015,-0.006604023200675146
1727262976.404868,0.009510892287573899,-0.6223658329474996,0.7825070538692644,-0.015906714063669714
1727262976.430509,0.007386809217906198,-0.6221875408026308,0.7828063795953797,-0.00650162935940377
1727262976.45615,0.009496545389993711,-0.6220169718565146,0.7827853845714559,-0.015866444133001888
1727262976.409189,0.007648101252929447,-0.6220440197123991,0.7829187583265685,-0.006400152158317
1727262976.43483,0.009727600773148522,-0.6221968674118613,0.782642955891107,-0.015698266149343464
1727262976.4604712,0.008033055578867451,-0.6226089520666407,0.7824680067062589,-0.006114025325451916
1727262976.486112,0.01017450188381824,-0.6231518701224514,0.781883425792787,-0.015379686110028472
1727262976.484692,0.008330715603612674,-0.6238592092436097,0.7814699503736443,-0.005916323392425248
1727262976.5103328,0.010486517099299613,-0.6245318785562214,0.7807781725933735,-0.015343103594630352
1727262976.535974,0.008259042897850455,-0.6251748959698897,0.7804169079470757,-0.006130860443252034
1727262976.561615,0.010586379497009867,-0.625626946195441,0.7798942445818748,-0.015614737634009678
1727262976.5586338,0.008156271210775855,-0.6260066000170563,0.779748125298551,-0.006486375599399009
1727262976.5842748,0.010634213343446514,-0.626201160529743,0.7794265446040826,-0.015914824042671735
1727262976.609916,0.008151826975800415,-0.6263734480612168,0.7794512088295812,-0.006757539120371464
1727262976.635557,0.01065281947928763,-0.6264126064877443,0.7792519649466548,-0.016128825039334802
