time,RU_qw,RU_qx,RU_qy,RU_qz,RF_qw,RF_qx,RF_qy,RF_qz
1726865373.368107,0.15767774956892547,-0.7097343639997707,-0.14890681415973506,-0.670254892220503,0.37277804684640115,-0.6585654771421596,-0.3220164549054861,-0.568887900096324
1726865373.393748,0.1581479444405981,-0.7095796383953965,-0.14937216416868737,-0.6702043874934233,0.3727999282489744,-0.6585557544671751,-0.32203304830954627,-0.5688754235790036
1726865373.346772,0.1586153418387471,-0.7094226665507269,-0.14983607862999176,-0.6701565511566835,0.37285220147672654,-0.6585251463637355,-0.3220790820850172,-0.5688505360319633
1726865373.372413,0.1590807856937303,-0.7092632670775757,-0.1502993620324611,-0.6701112022419444,0.3729321266873818,-0.6584749030682108,-0.3221524435815494,-0.5688147624738423
1726865373.398054,0.15954594021676408,-0.7091011944548996,-0.15076354170473572,-0.670067864828353,0.3730361473741592,-0.6584072185372635,-0.3222498960046842,-0.5687697001908937
1726865373.423695,0.1600127046851405,-0.7089363256373945,-0.15123028998846325,-0.670025835263911,0.37316023907193857,-0.6583250413744582,-0.3223673737268527,-0.5687168471493906
1726865373.4694428,0.16048242587112743,-0.7087688647975057,-0.1517006671787094,-0.6699843243372996,0.3733002004831671,-0.6582318516817058,-0.32250028520791957,-0.5686575030646396
1726865373.4950838,0.16095508422990196,-0.7085995235271467,-0.15217435327339518,-0.6699426410697186,0.37345186880663517,-0.658131420943052,-0.3226438019287478,-0.5685927466379377
1726865373.520725,0.16142865724100777,-0.7084296337929192,-0.15264905959906666,-0.6699003710917888,0.37361125563930514,-0.6580275728682035,-0.32279311663079685,-0.5685234796035954
1726865373.546366,0.16189884546339414,-0.7082611595294942,-0.1531202923603918,-0.6698574996273642,0.37377461278334767,-0.6579239625414607,-0.32294365953011145,-0.5684505177424861
1726865373.5116968,0.162359283663643,-0.7080965893184543,-0.15358157916479,-0.6698144382924648,0.37393844736903664,-0.6578238889258688,-0.32309126685183454,-0.5683747021303438
1726865373.5373378,0.16280226115748495,-0.7079387144185801,-0.1540251766296542,-0.6697719353284236,0.3740995122647928,-0.6577301515114269,-0.32323230203585107,-0.5682970012560367
1726865373.562979,0.16321986116443218,-0.7077903199808039,-0.15444316998245397,-0.6697308766278478,0.37425479992696403,-0.6576449562721909,-0.32336373550519026,-0.5682185765895951
1726865373.58862,0.1636053241071713,-0.7076538377578394,-0.1548287780281113,-0.6696920137829857,0.37440156592041685,-0.6575698695568468,-0.3234831937302415,-0.5681407901756521
1726865373.6004028,0.16395436848590178,-0.7075310215743593,-0.15517761129267527,-0.6696556783286706,0.3745374021472045,-0.6575058122650931,-0.3235889914114303,-0.5680651422748775
1726865373.6260438,0.16426618606251955,-0.7074227080433674,-0.1554886168169049,-0.669621551550895,0.3746603696415945,-0.6574530820324077,-0.32368016087782964,-0.5679931388671999
1726865373.651685,0.16454387112978372,-0.7073287135077411,-0.15576448478782856,-0.6695885533668353,0.37476918761618755,-0.657411389219713,-0.32375648970696136,-0.5679261014518844
1726865373.677326,0.16479414551532542,-0.7072478944229209,-0.15601138866036568,-0.669554890988396,0.3748634606806284,-0.657379893919886,-0.3238185710517958,-0.5678649434138328
1726865373.6618268,0.1650263785366791,-0.7071783677233819,-0.1562380598325239,-0.6695182740380806,0.37494391178385794,-0.6573572360287806,-0.3238678618240326,-0.5678099464912093
1726865373.6874678,0.16525105224491984,-0.7071178554005741,-0.15645433956844043,-0.6694762639077225,0.37501257679407257,-0.6573415579053172,-0.3239067331980546,-0.5677605760228907
1726865373.713109,0.1654779489975027,-0.7070640917306658,-0.15666946927959852,-0.6694266920106469,0.3750729104090172,-0.657330527786866,-0.323938488079484,-0.567715373279188
1726865373.73875,0.16571441505246484,-0.7070152171689202,-0.156890451638652,-0.669368061323532,0.37512975502770757,-0.6573213795041659,-0.32396731433528897,-0.5676719564871708
1726865373.7962978,0.16596405686596297,-0.7069700836542945,-0.15712081736597716,-0.6692998441630466,0.37518913561102346,-0.6573109880897058,-0.3239981430407923,-0.5676271494230223
1726865373.821939,0.16622615226798096,-0.7069284117050008,-0.1573600624034488,-0.6692226070500082,0.37525786409015977,-0.657296000030851,-0.32403638912667304,-0.5675772390641489
1726865373.84758,0.16649591683471496,-0.7068907678385343,-0.15760388717750853,-0.6691379280600931,0.3753429652060502,-0.6572730299655805,-0.32408756830516533,-0.567518343862328
1726865373.8451009,0.16676558381426018,-0.7068583667741309,-0.15784519929706373,-0.6690481166817281,0.375450966984047,-0.6572389235541956,-0.32415680644992,-0.5674468552985871
1726865373.826779,0.16702607516306608,-0.7068327394694052,-0.15807567196644515,-0.6689557911866485,0.37558712807894123,-0.6571910708436557,-0.3242482821502823,-0.567359900898339
1726865373.85242,0.16726890052850352,-0.7068153383449891,-0.15828751894293136,-0.668863404398189,0.37575469504727893,-0.6571277387813027,-0.32436466485948623,-0.5672557697059515
1726865373.878061,0.16748785790326845,-0.7068071672149606,-0.15847508795527762,-0.6687728256486684,0.37595428959949534,-0.6570483794210918,-0.3245066242664838,-0.5671342434018833
1726865373.903702,0.16768014181787322,-0.7068085206932944,-0.15863590435927252,-0.6686850790644356,0.37618351705217745,-0.6569538646604641,-0.3246724878179034,-0.5669967873454558
1726865373.901856,0.16784659200900423,-0.7068188945413785,-0.1587709150761859,-0.66860030541134,0.37643686258957276,-0.6568466013666828,-0.32485811072,-0.5668465741769897
1726865373.927497,0.16799101115174003,-0.7068370891126635,-0.1588838649478206,-0.6685179631739114,0.37670590528364617,-0.65673049309672,-0.32505699738727445,-0.5666883348110644
1726865373.953138,0.16811870060088713,-0.7068614819866508,-0.1589799427391579,-0.6684372263710028,0.3769798380488381,-0.6566107343521252,-0.3252606798493932,-0.5665280534820365
1726865373.978779,0.1682345581783193,-0.7068904040099679,-0.15906401574957088,-0.6683574859659989,0.3772462420309769,-0.6564934473774737,-0.32545932282074963,-0.5663725413656674
1726865373.9767568,0.16834120117868415,-0.706922526495512,-0.1591388831129949,-0.668278832075705,0.3774920328725214,-0.6563851956615382,-0.3256424932817361,-0.5662289347988055
